category,query_group,query,best_rank,url,title,body_char_count,image_count,heading_count,quality_score,quality_eligible,fetch_verdict,collected_at
shopping,digital_it,기계식 키보드 추천 후기,3,https://blog.naver.com/dduksaboo/224377293510,용산 기계식키보드 추천 타건샵 세모키 위치 운영시간 및 방문 후기,3718,12,12,95,True,strong_ok,2026-08-30T00:14:07+09:00
shopping,digital_it,보조배터리 추천 사용 후기,3,https://blog.naver.com/hong_e_road/224380130396,"2년 넘게 사용 중인 보바 VOVA 보조배터리 만족 사용후기(내돈내산, 20,000mAh, VA-121)",1146,19,12,75,True,strong_ok,2026-08-30T00:14:08+09:00
shopping,beauty_body,헤어드라이어 추천 후기,3,https://blog.naver.com/daebak_friend/224376422314,"헤어드라이어 미니 드라이기 캐치웰 신상, 작지만 강한 풍량에 놀란 후기",2068,35,12,95,True,strong_ok,2026-08-30T00:14:08+09:00
shopping,beauty_body,선크림 추천 사용 후기,3,https://blog.naver.com/ellie_808/224381319615,"톤업 선크림 추천, 메디힐 PDRN 수분 선세럼 내돈내산 노란 피부 핑크 톤업 솔직후기",3478,6,12,91,True,strong_ok,2026-08-30T00:14:08+09:00
shopping,beauty_body,샴푸 추천 솔직 후기,3,https://blog.naver.com/pureun315/224381950070,내돈내산 sooo 샴푸&바디워시 솔직 후기|수영 물놀이 염소 제거 샴푸 추천✨,705,8,12,71,True,strong_ok,2026-08-30T00:14:08+09:00
shopping,beauty_body,홈케어 미용기기 후기 장단점,3,https://blog.naver.com/i3bwyihk9abetnlq3ozw/224387120008,사무실 책상 위 홈쎄라 플라닉 플라즈마 디바이스 후기,1330,9,6,83,True,strong_ok,2026-08-30T00:28:36+09:00
shopping,living_health,자세교정 방석 후기 장단점,3,https://blog.naver.com/dlwldnjs8108/224370515436,자세교정 고민 해결템 스터디랩 자세교정 방석 사용후기,1350,23,12,87,True,strong_ok,2026-08-30T00:14:09+09:00
shopping,living_health,주방세제 추천 사용 후기,3,https://blog.naver.com/treeeeeea/224386902327,기름기 찌꺼기 싹 잡아주는 친환경주방세제 추천 트리오 베이킹소다 담은 주방세제 사용 후기,998,18,12,75,True,strong_ok,2026-08-30T00:14:09+09:00
shopping,living_health,여름 보냉백 추천 후기,3,https://blog.naver.com/kk0jjin/224379806460,벤딕트 아이스 박스 보냉백 가방 캠핑 쿨러백 소프트쿨러 대형 피크닉 맥주 아크틱 M,2242,27,12,95,True,strong_ok,2026-08-30T00:14:09+09:00
shopping,food_supplement,유산균 추천 후기 비교,3,https://blog.naver.com/slyeon/224374315476,다이어트유산균 비교하기 좋은 기준,2176,12,12,95,True,strong_ok,2026-08-30T00:14:09+09:00
shopping,food_supplement,단백질 보충제 추천 후기,3,https://blog.naver.com/kgy8692408/224388463828,단백질보충제 추천 BTBT 비티비티 WPI 프로틴 워터젤리 사과맛 후기,2987,37,12,95,True,strong_ok,2026-08-30T00:14:10+09:00
shopping,sports_leisure,골프 거리측정기 후기 비교,3,https://blog.naver.com/sko100400/224297266179,골프거리측정기 추천 실제 라운딩에서 써본 솔직후기 가성비 끝판왕 도미 T200,1288,24,12,87,True,strong_ok,2026-08-30T00:14:10+09:00
shopping,sports_leisure,캠핑 선풍기 추천 후기,3,https://blog.naver.com/objetiveview/224379719532,캠핑용 무선 선풍기 추천 신일 BLDC 14인치 써큘레이터 비교,1064,8,12,71,True,strong_ok,2026-08-30T00:14:10+09:00
shopping,sports_leisure,러닝화 추천 착용 후기,3,https://blog.naver.com/jj601400/224377069429,웨이트와 달리기를 동시에 잡는 포어풋 러닝화 착용 후기! 헬스장 러닝화 추천. 아인즈T001,1091,15,11,75,True,strong_ok,2026-08-30T00:14:10+09:00
shopping,fashion_goods,여름 반바지 추천 착용 후기,3,https://blog.naver.com/kkombi_/224364195594,알로 요가 매치 포인트 반바지 블랙 내돈내산 후기｜여름 운동 반바지 추천🏃🏻‍♀️,759,15,12,75,True,strong_ok,2026-08-30T00:14:10+09:00
shopping,baby_pet,강아지 간식 추천 급여 후기,3,https://blog.naver.com/hihihio_o/224390187420,강아지 동결건조간식 온릿 내추럴 후코큐브 참치연어 급여 후기,1202,32,12,87,True,strong_ok,2026-08-30T00:14:11+09:00
shopping,baby_pet,아기 장난감 추천 사용 후기,3,https://blog.naver.com/dhel751/224381517563,출산선물 뭐가 좋을까? 신생아장난감 마더케이 딸랑이 6종 세트,2333,25,12,95,True,strong_ok,2026-08-30T00:14:11+09:00
shopping,home_appliance,무선 선풍기 추천 후기,4,https://blog.naver.com/or____________/224386583469,무선 선풍기 추천 벤딕트 가정용 BLDC 무선 써큘레이터 후기,1881,13,12,87,True,strong_ok,2026-08-30T00:14:11+09:00
shopping,home_appliance,로봇청소기 추천 비교 후기,4,https://blog.naver.com/gaeul_lovee/224379787921,가성비로봇청소기 추천 최강희로봇청소기 JONR 존알 X9 PRO 사용 후기,2273,22,12,95,True,strong_ok,2026-08-30T00:14:12+09:00
shopping,home_appliance,음식물처리기 후기 장단점,4,https://blog.naver.com/moogstar1004/224374600017,"미닉스 더플렌더 max 음식물처리기 3개월 사용후기, 소음 세척 장단점",1541,10,12,77,True,strong_ok,2026-08-30T00:14:11+09:00
shopping,home_appliance,무선청소기 추천 사용 후기,5,https://blog.naver.com/lanezzang/224381110030,에어르 무선 미니 청소기 핸디 소형 원룸 머리카락 가벼운 더 그램,2052,6,10,91,True,strong_ok,2026-08-30T00:14:17+09:00
shopping,digital_it,노트북 추천 사용 후기,4,https://blog.naver.com/foreststar77/224388500565,베이직스 노트북 베이직북 14인치 사무용 가벼운 업무용 인강용 싼 저가 8GB 256GB,1184,9,7,61,True,strong_ok,2026-08-30T00:14:12+09:00
shopping,digital_it,블루투스 이어폰 추천 비교,4,https://blog.naver.com/totos1207/224380461829,BUTTONS 클립 동시통역 오픈형 이어폰 AI 비서 버튼스 무선 이어폰 실버 블랙,2214,32,12,95,True,strong_ok,2026-08-30T00:14:12+09:00
shopping,digital_it,기계식 키보드 추천 후기,4,https://blog.naver.com/is_yuniverse/224388716012,"직장인 사무실 저소음 풀배열 기계식키보드 추천, 앱코 ACH105 저소음 리니어 바다소금축 (내돈내산 후기)",1971,31,12,87,True,strong_ok,2026-08-30T00:14:12+09:00
shopping,beauty_body,헤어드라이어 추천 후기,4,https://blog.naver.com/r_1/224337671477,"JMW 드라이기 추천, 인기 모델 비교와 헤어드라이어 에어젯 사용 후기",2107,8,12,91,True,strong_ok,2026-08-30T00:14:13+09:00
shopping,beauty_body,선크림 추천 사용 후기,4,https://blog.naver.com/seolbeau/224378876426,"썬크림 추천, 디올 스노우 혼합자차 선크림 한 달 사용 후기",1303,7,12,83,True,strong_ok,2026-08-30T00:14:13+09:00
shopping,beauty_body,샴푸 추천 솔직 후기,4,https://blog.naver.com/chikiho/224379477460,초등학생 아이 정수리 냄새 해결! 온 가족이 안심하고 쓰는 암웨이 새틴닉 스무스 모이스처 샴푸 & 트리트먼트 솔직 후기,969,4,6,61,True,strong_ok,2026-08-30T00:14:13+09:00
shopping,beauty_body,홈케어 미용기기 후기 장단점,6,https://blog.naver.com/jdy221/224157220444,메디큐브 울트라튠 후기｜고주파 리프팅 홈케어 기기 사용 후기,2540,11,12,95,True,strong_ok,2026-08-30T00:14:23+09:00
